antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'faremotor_day/hour=0.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7141138732959101,0.4859663191659984,0.42582197273456296,0.596294216732173,1.227027868424125,1.0,0.07878668226357533,1.2732878797849192,0.6471898003977781,0.5499741066804765,0.2146316509594691,0.7362659202472746
"frozenset({'faremotor_day/hour=0.0', 'Handicap_First=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.7457898957497995,0.4290296712109062,0.42582197273456296,0.5709677419354839,1.3308350919505578,1.0,0.10585597896861049,1.3308330971775872,0.9779001586198293,0.5685224839400428,0.24859097499093885,0.7817455532107327
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.7241379310344828,0.44266238973536487,0.42582197273456296,0.5880398671096345,1.3284161490683228,1.0,0.105273345684816,1.3528921023359286,0.8961864406779664,0.5746753246753247,0.2608427543679342,0.7749981944243824
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'totalmotor=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7582197273456295,0.42662389735364875,0.42582197273456296,0.5616076150185088,1.316399804376091,1.0,0.1023473176039496,1.3079061641788303,0.9940941869434999,0.561014263074485,0.2354191551441684,0.7798639578851942
frozenset({'totalmotor=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4362469927826784,0.42582197273456296,0.5848017621145374,1.3405290392588751,1.0,0.10816979194332638,1.3577923887356178,0.934425500947175,0.5765472312703582,0.2635103803084326,0.780452351645504
"frozenset({'faremotor_day/hour=0.0', 'type=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.3319967923015237,0.5,0.27987169206094625,0.8429951690821255,1.685990338164251,1.0,0.11387329591018441,3.1846153846153817,0.6090940674263974,0.5068990559186637,0.6859903381642509,0.701369276602009
"frozenset({'faremotor_day/hour=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.3408179631114675,0.4859663191659984,0.27987169206094625,0.8211764705882353,1.6897806251213356,1.0,0.11424564102201337,2.8745304520322454,0.6192632408201396,0.5117302052785923,0.6521170964485637,0.6985420306736556
"frozenset({'faremotor_day/hour=0.0', 'Handicap_First=1.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.7457898957497995,0.3019246190858059,0.27987169206094625,0.37526881720430105,1.2429222179382826,1.0,0.05469936186864513,1.1174012121345964,0.7688302766805564,0.364490861618799,0.10506630103821187,0.6511138242728012
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.3688853247794707,0.44266238973536487,0.27987169206094625,0.758695652173913,1.7139374606175173,1.0,0.11658003265575953,2.3096873938894786,0.6600197332731383,0.526395173453997,0.5670409759149202,0.6954710144927536
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7582197273456295,0.29310344827586204,0.27987169206094625,0.36911686938127974,1.259339907300837,1.0,0.05763487542515833,1.1204873254906493,0.8517370169211251,0.3627858627858628,0.10753118107595674,0.6619866152651953
frozenset({'type=1.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4362469927826784,0.27987169206094625,0.714431934493347,1.6376776145463303,1.0,0.10897621814407504,1.974145835309402,0.6401527672056709,0.5106071689831747,0.4934518098338601,0.6779880260702029
"frozenset({'faremotor_month=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.843223736968725,0.4859663191659984,0.45589414595028066,0.5406562054208274,1.1125384293065539,1.0,0.04611581026219136,1.1190609014429662,0.6452165815276433,0.5220385674931128,0.10639358527265477,0.7393875086510078
"frozenset({'faremotor_month=0.0', 'Handicap_First=1.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.8319967923015237,0.49238171611868486,0.45589414595028066,0.5479518072289157,1.1128597778737097,1.0,0.04623413755161543,1.12292957255195,0.6036443935071775,0.5249307479224377,0.109472201602619,0.7369237863506142
"frozenset({'totalbike=0.0', 'faremotor_month=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.8243785084202085,0.5,0.45589414595028066,0.5530155642023346,1.106031128404669,1.0,0.04370489174017639,1.1186071817192598,0.5458689252739924,0.5249307479224377,0.1060311284046691,0.732401928051448
"frozenset({'totalbike=0.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.8496391339214114,0.4859663191659984,0.45589414595028066,0.5365738555922605,1.1041379503688924,1.0,0.04299814341910557,1.109203024121435,0.6272647317502195,0.5182315405651776,0.09845179083236937,0.7373463337367243
"frozenset({'totalcar=1.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.8352044907778668,0.4859663191659984,0.45589414595028066,0.5458473355736918,1.1232205073603856,1.0,0.05001289381604862,1.1318521746059464,0.6656908627518948,0.5268767377201112,0.11649239853415547,0.74198307372744
"frozenset({'faremotor_month=0.0', 'Handicap_First=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.8319967923015237,0.48757016840417,0.45589414595028066,0.5479518072289157,1.1238419467343057,1.0,0.05023732981609752,1.1335734547562337,0.6559110668908467,0.5278551532033425,0.11783396496785267,0.7414923509828789
"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.8063352044907779,0.5,0.45589414595028066,0.56539035305818,1.13078070611636,1.0,0.052726543704891715,1.15045766590389,0.5971928597832002,0.536067892503536,0.13078070611635995,0.7385893224793707
"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.8315958299919808,0.4859663191659984,0.45589414595028066,0.5482160077145612,1.1280946561387093,1.0,0.05176658141528434,1.137786397064802,0.6742681241361973,0.5290832945556072,0.121100408143616,0.7431674097978747
"frozenset({'totalmotor=0.0', 'faremotor_month=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.7241379310344828,0.5,0.42662389735364875,0.5891472868217054,1.1782945736434107,1.0,0.06455493183640737,1.2169811320754715,0.5485197368421052,0.5349421820010055,0.17829457364341073,0.7211975407645015
"frozenset({'totalmotor=0.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.7241379310344828,0.4631114675220529,0.42662389735364875,0.5891472868217054,1.272150072150072,1.0,0.09126731742388633,1.3067664281067013,0.7754934210526319,0.5608856088560884,0.23475230271346767,0.7551797040169133
"frozenset({'faremotor_month=0.0', 'Handicap_First=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.8319967923015237,0.4290296712109062,0.42662389735364875,0.5127710843373494,1.1951879292872425,1.0,0.06967258710399743,1.1718728310953213,0.9720736806216014,0.5112926477654972,0.14666508731555436,0.7535818038509177
frozenset({'totalmotor=0.0'}),"frozenset({'faremotor_month=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.45589414595028066,0.42662389735364875,0.5859030837004405,1.2851735186885653,1.0,0.09466569003780684,1.3139577539285776,0.8162330605274247,0.5632609846479617,0.23894052376484798,0.7608495189830259
frozenset({'faremotor_month=0.0'}),"frozenset({'totalmotor=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.8572574178027266,0.42662389735364875,0.42662389735364875,0.4976613657623947,1.166510757717493,1.0,0.06089739673532435,1.1414135078751388,1.0,0.4976613657623947,0.12389331902895975,0.7488306828811974
"frozenset({'type=1.0', 'faremotor_month=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.34562951082598237,0.5,0.2814755412991179,0.814385150812065,1.62877030162413,1.0,0.10866078588612671,2.69375,0.5899408552594828,0.4989339019189766,0.62877030162413,0.6886681167051504
"frozenset({'type=1.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.3644747393744988,0.4859663191659984,0.2814755412991179,0.7722772277227723,1.5891579256935595,1.0,0.10435309377630611,2.2572783375753986,0.5833535549623877,0.49471458773784355,0.5569886161783105,0.6757425742574257
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.3688853247794707,0.4631114675220529,0.2814755412991179,0.7630434782608696,1.6476453980801808,1.0,0.1106405171931481,2.2657681187142726,0.6228238794947819,0.5112891478514202,0.5586485696658766,0.6854178430265387
"frozenset({'faremotor_month=0.0', 'Handicap_First=1.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.8319967923015237,0.3019246190858059,0.2814755412991179,0.3383132530120482,1.1205222483559736,1.0,0.030275226702867974,1.054993747557868,0.6402198967831431,0.330197554092192,0.052127083866770924,0.6352920846733547
frozenset({'type=1.0'}),"frozenset({'faremotor_month=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.45589414595028066,0.2814755412991179,0.7185261003070624,1.576080997507312,1.0,0.1028834881341523,1.9330597069330029,0.600918930187223,0.49716713881019836,0.4826854046910934,0.6679701741640853
frozenset({'faremotor_month=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.8572574178027266,0.29310344827586204,0.2814755412991179,0.3283442469597755,1.1202333131568811,1.0,0.030210436081077374,1.0524685428873306,0.7519046704439971,0.3239501615136133,0.04985283716260926,0.6443362821666183
"frozenset({'totalmotor=0.0', 'largemotor_month=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.7241379310344828,0.5,0.42662389735364875,0.5891472868217054,1.1782945736434107,1.0,0.06455493183640737,1.2169811320754715,0.5485197368421052,0.5349421820010055,0.17829457364341073,0.7211975407645015
"frozenset({'totalmotor=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.7241379310344828,0.49238171611868486,0.42662389735364875,0.5891472868217054,1.1965255157437567,1.0,0.07007162016425628,1.235523747560182,0.5953947368421052,0.5401015228426396,0.19062664560294876,0.7277983991111784
frozenset({'totalmotor=0.0'}),"frozenset({'largemotor_month=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'type=1.0', 'largemotor_month=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.3688853247794707,0.5,0.29310344827586204,0.7945652173913043,1.5891304347826085,1.0,0.10866078588612668,2.4338624338624326,0.5874131100979146,0.5090529247910863,0.5891304347826085,0.6903860569715141
"frozenset({'type=1.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.3777064955894146,0.4859663191659984,0.29310344827586204,0.7760084925690021,1.5968359574810982,1.0,0.1095508128891858,2.294880224386869,0.6006194733947281,0.5137034434293745,0.5642474106607575,0.6895719030501776
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.3688853247794707,0.49238171611868486,0.29310344827586204,0.7945652173913043,1.6137179577963459,1.0,0.11147105900994783,2.470946143760898,0.6026052630206659,0.515878616796048,0.5952967236760764,0.6949210451777368
frozenset({'type=1.0'}),"frozenset({'largemotor_month=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4859663191659984,0.29310344827586204,0.7482088024564995,1.5396309845928298,1.0,0.10273091666993564,2.041507748678128,0.5762236828934635,0.5013717421124827,0.5101659542328468,0.6756720579939263
"frozenset({'totalbike=0.0', 'totalmotor=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.7185244587008821,0.5,0.42662389735364875,0.59375,1.1875,1.0,0.0673616680032077,1.2307692307692308,0.5609536662168241,0.5387341772151898,0.1875,0.7234988973536487
"frozenset({'totalbike=0.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7225340817963112,0.4859663191659984,0.42662389735364875,0.590455049944506,1.2150122892422426,1.0,0.07549666915111097,1.2551337301664915,0.637783041418575,0.5456410256410257,0.2032721486439922,0.734171419361692
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.7241379310344828,0.5,0.42662389735364875,0.5891472868217054,1.1782945736434107,1.0,0.06455493183640737,1.2169811320754715,0.5485197368421052,0.5349421820010055,0.17829457364341073,0.7211975407645015
frozenset({'totalmotor=0.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'totalbike=0.0', 'type=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.3688853247794707,0.5,0.29310344827586204,0.7945652173913043,1.5891304347826085,1.0,0.10866078588612668,2.4338624338624326,0.5874131100979146,0.5090529247910863,0.5891304347826085,0.6903860569715141
"frozenset({'totalbike=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4859663191659984,0.29310344827586204,0.7482088024564995,1.5396309845928298,1.0,0.10273091666993564,2.041507748678128,0.5762236828934635,0.5013717421124827,0.5101659542328468,0.6756720579939263
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.3688853247794707,0.5,0.29310344827586204,0.7945652173913043,1.5891304347826085,1.0,0.10866078588612668,2.4338624338624326,0.5874131100979146,0.5090529247910863,0.5891304347826085,0.6903860569715141
frozenset({'type=1.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4859663191659984,0.29310344827586204,0.7482088024564995,1.5396309845928298,1.0,0.10273091666993564,2.041507748678128,0.5762236828934635,0.5013717421124827,0.5101659542328468,0.6756720579939263
"frozenset({'totalcar=1.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.9053728949478749,0.4859663191659984,0.4859663191659984,0.5367581930912312,1.1045172719220548,1.0,0.045985585935515494,1.1096444085307606,0.9999999999999999,0.5367581930912313,0.09881040060025782,0.7683790965456156
"frozenset({'totallargemotor=0.0', 'Handicap_First=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.9021651964715317,0.48757016840417,0.4859663191659984,0.5386666666666666,1.104798245614035,1.0,0.046097482393992584,1.1107583054822903,0.9695666287940273,0.5377107364685005,0.09971413667188309,0.7676885964912281
"frozenset({'totalcar=1.0', 'totalmotor=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.7241379310344828,0.5,0.42662389735364875,0.5891472868217054,1.1782945736434107,1.0,0.06455493183640737,1.2169811320754715,0.5485197368421052,0.5349421820010055,0.17829457364341073,0.7211975407645015
"frozenset({'totalcar=1.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7257417802726543,0.4859663191659984,0.42662389735364875,0.5878453038674033,1.2096420691792935,1.0,0.07393783572956814,1.2471862765543469,0.6319197115596008,0.54341164453524,0.19819515432550996,0.7328665463231405
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.7241379310344828,0.48757016840417,0.42662389735364875,0.5891472868217054,1.2083333333333333,1.0,0.07355584437131873,1.247234873129473,0.6249999999999999,0.54341164453524,0.19822639540949388,0.7320736434108527
frozenset({'totalmotor=0.0'}),"frozenset({'totalcar=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'totalcar=1.0', 'type=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.3688853247794707,0.5,0.29310344827586204,0.7945652173913043,1.5891304347826085,1.0,0.10866078588612668,2.4338624338624326,0.5874131100979146,0.5090529247910863,0.5891304347826085,0.6903860569715141
"frozenset({'totalcar=1.0', 'type=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.37209302325581395,0.4859663191659984,0.29310344827586204,0.7877155172413792,1.6209261551155114,1.0,0.11227877137688588,2.4214378467713367,0.6100724527537111,0.5188076650106458,0.5870222308892354,0.6954254153863662
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.3688853247794707,0.48757016840417,0.29310344827586204,0.7945652173913043,1.629642806064073,1.0,0.11324596835130857,2.494367434223087,0.6122003069718772,0.5202846975088967,0.5990967544396814,0.697858266590389
frozenset({'type=1.0'}),"frozenset({'totalcar=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4859663191659984,0.29310344827586204,0.7482088024564995,1.5396309845928298,1.0,0.10273091666993564,2.041507748678128,0.5762236828934635,0.5013717421124827,0.5101659542328468,0.6756720579939263
"frozenset({'totalmotor=0.0', 'totallargemotor=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.7004811547714515,0.5,0.42662389735364875,0.6090440755580996,1.2180881511161992,1.0,0.07638331996792302,1.2789165446559296,0.5977632333846665,0.5512953367875647,0.21808815111619917,0.7311459351326985
"frozenset({'totalmotor=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.7044907778668805,0.4859663191659984,0.42662389735364875,0.6055776892430279,1.246130987600752,1.0,0.0842651071472898,1.3032571099932768,0.6683924873241446,0.558530183727034,0.23269169810617127,0.7417327390109529
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.7241379310344828,0.5,0.42662389735364875,0.5891472868217054,1.1782945736434107,1.0,0.06455493183640737,1.2169811320754715,0.5485197368421052,0.5349421820010055,0.17829457364341073,0.7211975407645015
"frozenset({'totallargemotor=0.0', 'Handicap_First=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.9021651964715317,0.4290296712109062,0.42662389735364875,0.47288888888888886,1.1022288681204568,1.0,0.03956825973354494,1.0832067789000515,0.9480001232589671,0.4716312056737588,0.07681523096129832,0.7336407061266874
frozenset({'totalmotor=0.0'}),"frozenset({'totallargemotor=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.4859663191659984,0.42662389735364875,0.5859030837004405,1.2056454544132826,1.0,0.0727687106634109,1.2413366547799825,0.6274314103843676,0.5417515274949083,0.19441676345467912,0.7318954362396592
"frozenset({'type=1.0', 'totallargemotor=0.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.3652766639935846,0.5,0.29310344827586204,0.8024149286498353,1.6048298572996706,1.0,0.11046511627906974,2.5305555555555554,0.5937720634684701,0.5122634898388226,0.6048298572996706,0.6943109126007797
"frozenset({'type=1.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.38813151563753007,0.4859663191659984,0.29310344827586204,0.7551652892561983,1.553945735482639,1.0,0.10448460426917139,2.099513093026639,0.5826037690518918,0.5044858523119393,0.523699088459406,0.6791503013937756
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.3688853247794707,0.5,0.29310344827586204,0.7945652173913043,1.5891304347826085,1.0,0.10866078588612668,2.4338624338624326,0.5874131100979146,0.5090529247910863,0.5891304347826085,0.6903860569715141
frozenset({'type=1.0'}),"frozenset({'totallargemotor=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.4859663191659984,0.29310344827586204,0.7482088024564995,1.5396309845928298,1.0,0.10273091666993564,2.041507748678128,0.5762236828934635,0.5013717421124827,0.5101659542328468,0.6756720579939263
"frozenset({'totalmotor=0.0', 'type=1.0', 'Handicap_First=1.0'})",frozenset({'type2=2.0'}),0.31676022453889335,0.5,0.27425821972734565,0.8658227848101266,1.7316455696202533,1.0,0.11587810745789898,3.7264150943396244,0.6183987452983006,0.5055432372505543,0.7316455696202533,0.7071696121324089
"frozenset({'totalmotor=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'Handicap_First=1.0'})",0.31876503608660783,0.4859663191659984,0.27425821972734565,0.8603773584905662,1.7704464786101253,1.0,0.1193491484615202,3.681592578946231,0.6387968154642052,0.5170068027210885,0.7283784181555945,0.7123668970670654
"frozenset({'type=1.0', 'Handicap_First=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.3688853247794707,0.4290296712109062,0.27425821972734565,0.7434782608695653,1.7329297033726128,1.0,0.115995470122681,2.2258165359574846,0.6701516603877337,0.5237366003062789,0.5507266731802639,0.6913652986590817
"frozenset({'totalmotor=0.0', 'Handicap_First=1.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.7241379310344828,0.3019246190858059,0.27425821972734565,0.37873754152823924,1.254410927717701,1.0,0.05562315073417584,1.123640051631938,0.735197368421053,0.36480000000000007,0.11003528349881028,0.6435520376963906
frozenset({'type=1.0'}),"frozenset({'totalmotor=0.0', 'type2=2.0', 'Handicap_First=1.0'})",0.3917401764234162,0.42662389735364875,0.27425821972734565,0.7001023541453429,1.6410293902617343,1.0,0.10713249891158189,1.911905980496537,0.6422031787885447,0.5040530582166545,0.4769617281388009,0.6714797485012429
frozenset({'totalmotor=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'Handicap_First=1.0'})",0.7281475541299118,0.29310344827586204,0.27425821972734565,0.3766519823788546,1.2850479398807981,1.0,0.06083566075823357,1.1340319239673449,0.815953354379065,0.3671497584541063,0.11819060921886754,0.65617824837137
"frozenset({'farecar_haliday=0.0', 'farecar_month=1.0', 'Pregnancy_First=0.0'})",frozenset({'type2=2.0'}),0.6146752205292703,0.5,0.4113873295910184,0.6692759295499021,1.3385518590998042,1.0,0.1040497193263833,1.511834319526627,0.6563916729040776,0.5849486887115165,0.33855185909980423,0.7460252943659695
"frozenset({'farecar_haliday=0.0', 'Pregnancy_First=0.0'})","frozenset({'type2=2.0', 'farecar_month=1.0'})",0.6359262229350441,0.49238171611868486,0.4113873295910184,0.6469104665825978,1.313839335225569,1.0,0.09826888461738803,1.437647496849582,0.6561085778567808,0.5738255033557047,0.30441919720142085,0.7412076762880415
"frozenset({'farecar_month=1.0', 'Pregnancy_First=0.0'})","frozenset({'farecar_haliday=0.0', 'type2=2.0'})",0.6419406575781876,0.4843624699278268,0.4113873295910184,0.6408494690818238,1.3230782912997257,1.0,0.10045536713935416,1.435714235905303,0.68197306754506,0.57543466068424,0.30348256290051995,0.7450936087130973
frozenset({'Pregnancy_First=0.0'}),"frozenset({'farecar_haliday=0.0', 'type2=2.0', 'farecar_month=1.0'})",0.6631916599839615,0.47674418604651164,0.4113873295910184,0.6203143893591294,1.3011472557289057,1.0,0.09521456145912982,1.3781291660494743,0.687178594634735,0.5646670335718216,0.2743786107752251,0.7416121988847791
"frozenset({'farecar_night=0.0', 'farecar_haliday=0.0', 'Pregnancy_First=0.0'})",frozenset({'type2=2.0'}),0.6210906174819567,0.5,0.41259021651964717,0.6642995480955455,1.328599096191091,1.0,0.10204490777866881,1.4894230769230767,0.6527352286341597,0.5823429541595924,0.32859909619109096,0.7447399905674199
"frozenset({'farecar_night=0.0', 'farecar_haliday=0.0'})","frozenset({'type2=2.0', 'Pregnancy_First=0.0'})",0.830793905372895,0.42742582197273454,0.41259021651964717,0.4966216216216216,1.1618896100603417,1.0,0.05748744862569927,1.1374627966179234,0.8234516555437341,0.48790896159317215,0.12085036717389656,0.7309562141879216
"frozenset({'farecar_night=0.0', 'Pregnancy_First=0.0'})","frozenset({'farecar_haliday=0.0', 'type2=2.0'})",0.6415396952686447,0.4843624699278268,0.41259021651964717,0.6431250000000001,1.327776283112583,1.0,0.10185246516258106,1.4448687357539005,0.688670610462146,0.5784148397976391,0.30789560653188197,0.7474730960264901
"frozenset({'farecar_haliday=0.0', 'Pregnancy_First=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.6359262229350441,0.48115477145148355,0.41259021651964717,0.6488020176544768,1.348426860025221,1.0,0.10661128006333087,1.4773582270699233,0.7097327288372872,0.5856573705179283,0.3231160989414722,0.7531510088272384
frozenset({'farecar_night=0.0'}),"frozenset({'farecar_haliday=0.0', 'type2=2.0', 'Pregnancy_First=0.0'})",0.8853247794707297,0.4190056134723336,0.41259021651964717,0.4660326086956522,1.1122347618057,1.0,0.04163416417525556,1.0880709121739502,0.8799567779159612,0.46267985611510787,0.08094225402826542,0.7253608019554816
frozenset({'Pregnancy_First=0.0'}),"frozenset({'farecar_night=0.0', 'farecar_haliday=0.0', 'type2=2.0'})",0.6631916599839615,0.46912590216519645,0.41259021651964717,0.6221281741233374,1.3261433044988065,1.0,0.10146983072123705,1.4049052125100243,0.7301888102179651,0.5732590529247912,0.2882082071477369,0.7508076768052585
"frozenset({'farecar_haliday=0.0', 'farecar_weekday=0.0', 'Pregnancy_First=0.0'})",frozenset({'type2=2.0'}),0.09302325581395349,0.5,0.05813953488372093,0.625,1.25,1.0,0.011627906976744186,1.3333333333333333,0.22051282051282048,0.10869565217391305,0.25,0.3706395348837209
"frozenset({'farecar_haliday=0.0', 'farecar_weekday=0.0'})","frozenset({'type2=2.0', 'Pregnancy_First=0.0'})",0.09663191659983962,0.42742582197273454,0.05813953488372093,0.6016597510373444,1.4076354775676707,1.0,0.01683655850223375,1.4373997594226144,0.3205656825382249,0.12478485370051634,0.30429931308623026,0.3688411325543195
"frozenset({'farecar_haliday=0.0', 'Pregnancy_First=0.0'})","frozenset({'farecar_weekday=0.0', 'type2=2.0'})",0.6359262229350441,0.05974338412189254,0.05813953488372093,0.0914249684741488,1.5302944387552155,1.0,0.02014715027372832,1.034869530036557,0.9518152817864195,0.09119496855345913,0.033694614658646954,0.5322896654451281
"frozenset({'farecar_weekday=0.0', 'Pregnancy_First=0.0'})","frozenset({'farecar_haliday=0.0', 'type2=2.0'})",0.09302325581395349,0.4843624699278268,0.05813953488372093,0.625,1.2903559602649006,1.0,0.013082560936946347,1.3750334135257951,0.24809902740937223,0.11196911196911197,0.27274494556765166,0.37251655629139074
frozenset({'farecar_haliday=0.0'}),"frozenset({'farecar_weekday=0.0', 'type2=2.0', 'Pregnancy_First=0.0'})",0.9077786688051324,0.05813953488372093,0.05813953488372093,0.06404593639575971,1.1015901060070672,1.0,0.005361705302027189,1.0063105677315978,1.0000000000000002,0.06404593639575971,0.006270994197967105,0.5320229681978799
